title,year,department,award,film,img_link,film_link
Awards,2017,TV and commissioned films,Cristal for a Commissioned Film,Material World,https://www.annecy.org/resources/images/m/20172545_3.png,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20172545
Awards,2017,TV and commissioned films,Jury Award,"Moby ""Are You Lost in the World Like Me?""",https://www.annecy.org/resources/images/m/20172812_3.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20172812
Awards,2017,Graduation films,Cristal for a Graduation Film,Sog,https://www.annecy.org/resources/images/m/20172053_3.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20172053
Awards,2017,Graduation films,Jury Award,Natsu no gero wa huyu no sakana,https://www.annecy.org/resources/images/m/20171659_3.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20171659
Awards,2017,Graduation films,Jury Distinction,Pas à pas,https://www.annecy.org/resources/images/m/20170087_3.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20170087
Awards,2017,Special Prizes,City of Annecy Award,Maacher Jhol,https://www.annecy.org/resources/images/m/20172077_1.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20172077
Awards,2017,Special Prizes,André-Martin Award for a 2016 French Feature Film,La Jeune Fille sans mains,https://www.annecy.org/resources/images/m/20161351_1.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20161351
Awards,2017,Special Prizes,André-Martin Special Distinction for a French Short Film,Negative Space,https://www.annecy.org/resources/images/m/20171984_3.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20171984
Awards,2017,Special Prizes,André-Martin Award for a French Short Film,Nothing Happens,https://www.annecy.org/resources/images/m/20170935_1.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20170935
Awards,2017,Special Prizes,"""CANAL+ Creative Aid"" Award for a Short Film",L'Ogre,https://www.annecy.org/resources/images/m/20170969_1.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20170969
Awards,2017,Special Prizes,Gan Foundation Award for Distribution,Petit Vampire,https://www.annecy.org/resources/images/m/20178204.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20178204
Awards,2017,Special Prizes,"Best Original Music Award for a Short Film, sponsored by the SACEM",Radio Dolores,https://www.annecy.org/resources/images/m/20172066_1.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20172066
Awards,2017,Special Prizes,FIPRESCI Award,Negative Space,https://www.annecy.org/resources/images/m/20171984_3.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20171984
Awards,2017,Special Prizes,Young Audience Award,Hedgehog's Home,https://www.annecy.org/resources/images/m/20172378_1.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20172378
Awards,2017,Special Prizes,Junior Jury Award for a Short Film,Valley of White Birds,https://www.annecy.org/resources/images/m/20172057_1.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20172057
Awards,2017,Special Prizes,Junior Jury Award for a Graduation Film,What a Peaceful Day,https://www.annecy.org/resources/images/m/20170110_3.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20170110
Awards,2017,Special Prizes,Festivals Connexion Award – Région Auvergne-Rhône-Alpes / In partnership with Lumières Numériques & Pilon Cinéma,Nothing Happens,https://www.annecy.org/resources/images/m/20170935_2.jpg,https://www.annecy.org/about/archives/2017/award-winners/film-index:film-20170935
Awards,2016,Feature films,Cristal for a Feature Film,Ma vie de Courgette,https://www.annecy.org/resources/images/m/20160926_1.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20160926
Awards,2016,Feature films,Jury Distinction,La Jeune Fille sans mains,https://www.annecy.org/resources/images/m/20161351_1.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20161351
Awards,2016,Feature films,Audience Award,Ma vie de Courgette,https://www.annecy.org/resources/images/m/20160926_1.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20160926
Awards,2016,Short films,Cristal for a Short Film,Une tête disparaît,https://www.annecy.org/resources/images/m/20161975_2.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20161975
Awards,2016,Short films,Jury Award,"Vaysha, l'aveugle",https://www.annecy.org/resources/images/m/20161117_3.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20161117
Awards,2016,Short films,"""Jean-Luc Xiberras"" Award for a First Film",'n Gewone blou Maandagoggend,https://www.annecy.org/resources/images/m/20162045_5.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20162045
Awards,2016,Short films,Jury Distinction,Moms on Fire,https://www.annecy.org/resources/images/m/20161229_3.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20161229
Awards,2016,Short films,Audience Award,Peripheria,https://www.annecy.org/resources/images/m/20161260_1.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20161260
Awards,2016,Short films,"""Off-Limits"" Award",4min15 au révélateur,https://www.annecy.org/resources/images/m/20160074_3.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20160074
Awards,2016,Short films,Jury Distinction,The Reflection of Power,https://www.annecy.org/resources/images/m/20160657_3.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20160657
Awards,2016,TV and commissioned films,Cristal for a TV Production,Stick Man,https://www.annecy.org/resources/images/m/20160941_3.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20160941
Awards,2016,TV and commissioned films,Jury Award for a TV Special,La Rentrée des classes,https://www.annecy.org/resources/images/m/20161539_1.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20161539
Awards,2016,TV and commissioned films,Jury Award for a TV Series,"Lili ""Lili Loves Food""",https://www.annecy.org/resources/images/m/20160369_3.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20160369
Awards,2016,TV and commissioned films,Cristal for a Commissioned Film,"The New York Times ""Modern Love - A Kiss, Deferred""",https://www.annecy.org/resources/images/m/20162375_3.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20162375
Awards,2016,TV and commissioned films,Jury Award,Awesome Beetle's Colors,https://www.annecy.org/resources/images/m/20160604_3.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20160604
Awards,2016,Graduation films,Cristal for a Graduation Film,Depart at 22,https://www.annecy.org/resources/images/m/20160229_3.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20160229
Awards,2016,Graduation films,Jury Award,Balkon,https://www.annecy.org/resources/images/m/20162402_3.png,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20162402
Awards,2016,Graduation films,Jury Distinction,Frankfurter Str. 99a,https://www.annecy.org/resources/images/m/20161225_3.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20161225
Awards,2016,Special Prizes,André-Martin Award for a 2015 French Feature Film,Adama,https://www.annecy.org/resources/images/m/20151040.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20151040
Awards,2016,Special Prizes,FIPRESCI Award,"How Long, Not Long",https://www.annecy.org/resources/images/m/20160017_3.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20160017
Awards,2016,Special Prizes,Junior Jury Award for a Short Film,"Vaysha, l'aveugle",https://www.annecy.org/resources/images/m/20161117_3.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20161117
Awards,2016,Special Prizes,Festivals Connexion Jury Distinction – Région Auvergne-Rhône-Alpe s /  In partnership with Lumières Numériques & Pilon Cinéma,Moms on Fire,https://www.annecy.org/resources/images/m/20161229_3.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20161229
Awards,2016,Special Prizes,André-Martin Award for a French Short Film,Peripheria,https://www.annecy.org/resources/images/m/20161260_1.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20161260
Awards,2016,Special Prizes,Junior Jury Award for a Graduation Film,The Alan Dimension,https://www.annecy.org/resources/images/m/20161682_3.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20161682
Awards,2016,Special Prizes,"""CANAL+ Creative Aid"" Award for a Short Film",3/4 oz,https://www.annecy.org/resources/images/m/20161834_2.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20161834
Awards,2016,Special Prizes,"Best Original Music Award for a Short Film, sponsored by the SACEM",Beast!,https://www.annecy.org/resources/images/m/20161898_2.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20161898
Awards,2016,Special Prizes,Festivals Connexion Award – Région Auvergne-Rhône-Alpes / In partnership wit h L umières Numériques & Pilon Cinéma,Decorado,https://www.annecy.org/resources/images/m/20162147_3.png,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20162147
Awards,2016,Special Prizes,Gan Foundation Award for Distribution,White Fang,https://www.annecy.org/resources/images/m/20168206.jpg,https://www.annecy.org/about/archives/2016/award-winners/film-index:film-20168206
Awards,2015,Feature films,Cristal for a Feature Film,Avril et le Monde truqué,https://www.annecy.org/resources/images/m/20152556.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20152556
Awards,2015,Feature films,Jury Award ,Sarusuberi: Miss Hokusai,https://www.annecy.org/resources/images/m/20152549.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20152549
Awards,2015,Feature films,Audience Award,Tout en haut du monde,https://www.annecy.org/resources/images/m/20152578.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20152578
Awards,2015,Short films,Cristal for a Short Film,Mi ne mozhem zhit bez kosmosa,https://www.annecy.org/resources/images/m/20150668.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20150668
Awards,2015,Short films,Jury Award,Isand,https://www.annecy.org/resources/images/m/20151125.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20151125
Awards,2015,Short films,"""Jean-Luc Xiberras"" Award for a first film",Guida,https://www.annecy.org/resources/images/m/20150482.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20150482
Awards,2015,Short films,Jury Distinction,World of Tomorrow,https://www.annecy.org/resources/images/m/20150243.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20150243
Awards,2015,Short films,Audience Award,World of Tomorrow,https://www.annecy.org/resources/images/m/20150243.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20150243
Awards,2015,Short films,"""Off-Limits"" Award",Mynarski chute mortelle,https://www.annecy.org/resources/images/m/20152024.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20152024
Awards,2015,TV and commissioned films,Cristal for a TV Production,"Hello World! ""Long-Eared Owl""",https://www.annecy.org/resources/images/m/20152278.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20152278
Awards,2015,TV and commissioned films,Jury Award for a TV Special,La Moufle,https://www.annecy.org/resources/images/m/20150380.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20150380
Awards,2015,TV and commissioned films,Jury Award for a TV Series,"Rita og Krokodille ""Fisketuren""",https://www.annecy.org/resources/images/m/20151225.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20151225
Awards,2015,TV and commissioned films,Cristal for a Commissioned Film,"Rotary ""Fateline""",https://www.annecy.org/resources/images/m/20152338.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20152338
Awards,2015,TV and commissioned films,Jury Award,"NSPCC ""Lucy and the Boy""",https://www.annecy.org/resources/images/m/20152564.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20152564
Awards,2015,Graduation films,Cristal for a Graduation Film,My Dad,https://www.annecy.org/resources/images/m/20150994.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20150994
Awards,2015,Graduation films,Jury Award ,Edmond,https://www.annecy.org/resources/images/m/20151996.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20151996
Awards,2015,Graduation films,Jury Distinction,"Brume, cailloux et métaphysique",https://www.annecy.org/resources/images/m/20150374_3.jpg,https://www.annecy.org/about/archives/2015/award-winners/film-index:film-20150374
